CustomerID,Recency,Frequency,Monetary,R,F,M,RFM_Score,Segment
481146,337,1,73.52633303,1,3,1,131,Others
481149,100,1,324.7034088,4,3,4,434,Loyal Customers
481161,126,1,399.2725168,4,3,5,435,Loyal Customers
481164,352,1,292.29176,1,3,4,134,Big Spenders
481183,9,1,157.4056584,5,3,3,533,Loyal Customers
481198,225,1,313.9357296,2,3,4,234,Big Spenders
481228,352,1,408.3192448,1,3,5,135,Big Spenders
481237,21,1,117.6002806,5,3,2,532,Loyal Customers
481240,294,1,102.4749856,1,3,2,132,Others
481242,276,1,37.29079775,2,3,1,231,Others
481252,333,1,269.3529138,1,3,4,134,Big Spenders
481257,34,1,147.2422092,5,3,3,533,Loyal Customers
481270,81,1,56.64922549,4,3,1,431,Loyal Customers
481272,291,1,205.4701122,1,3,3,133,Others
481277,194,1,491.6143154,3,3,5,335,Big Spenders
481284,26,1,34.0988048,5,3,1,531,Loyal Customers
481287,109,1,175.7680003,4,3,3,433,Loyal Customers
481289,336,1,401.9164389,1,3,5,135,Big Spenders
481297,335,1,69.3943796,1,3,1,131,Others
481308,40,1,43.45475936,5,3,1,531,Loyal Customers
481320,113,1,356.9443703,4,3,5,435,Loyal Customers
481331,7,1,19.74599929,5,3,1,531,Loyal Customers
481342,76,1,239.3018386,4,3,4,434,Loyal Customers
481360,95,1,97.85853649,4,3,2,432,Loyal Customers
481410,99,2,577.3191918,4,5,5,455,Champions
481416,145,1,48.28951002,3,3,1,331,Others
481425,42,1,86.65296614,5,3,2,532,Loyal Customers
481431,183,1,96.60339053,3,3,2,332,Others
481436,166,1,226.5979188,3,3,4,334,Big Spenders
481442,344,1,471.0324793,1,3,5,135,Big Spenders
481462,256,1,407.662757,2,3,5,235,Big Spenders
481467,60,1,361.4361011,5,3,5,535,Loyal Customers
481476,180,1,34.84937572,3,3,1,331,Others
481478,45,1,131.6892741,5,3,2,532,Loyal Customers
481498,171,1,104.709494,3,3,2,332,Others
481499,289,1,330.1296395,2,3,4,234,Big Spenders
481520,164,1,144.9521657,3,3,3,333,Others
481521,318,1,190.0039093,1,3,3,133,Others
481524,272,1,43.77891944,2,3,1,231,Others
481536,364,1,131.9671764,1,3,2,132,Others
481555,150,1,193.9281494,3,3,3,333,Others
481559,300,1,499.4155344,1,3,5,135,Big Spenders
481565,66,1,414.5520454,5,3,5,535,Loyal Customers
481574,339,1,480.0599718,1,3,5,135,Big Spenders
481609,307,1,362.3048762,1,3,5,135,Big Spenders
481618,270,1,158.6042325,2,3,3,233,Others
481642,234,1,496.9821284,2,3,5,235,Big Spenders
481687,204,1,383.5801062,3,3,5,335,Big Spenders
481705,353,1,174.8326705,1,3,3,133,Others
481708,47,1,268.2907725,5,3,4,534,Loyal Customers
481716,295,1,54.35435412,1,3,1,131,Others
481722,23,1,191.3592117,5,3,3,533,Loyal Customers
481727,142,1,148.9739717,4,3,3,433,Loyal Customers
481729,198,2,454.8492139,3,5,5,355,Frequent Buyers
481730,127,1,325.1145275,4,3,4,434,Loyal Customers
481747,310,1,81.14128749,1,3,2,132,Others
481761,250,1,114.0358882,2,3,2,232,Others
481762,195,1,248.5700827,3,3,4,334,Big Spenders
481764,354,1,88.43101675,1,3,2,132,Others
481775,18,1,108.7257169,5,3,2,532,Loyal Customers
481796,235,1,61.28049876,2,3,1,231,Others
481828,205,1,269.1410847,3,3,4,334,Big Spenders
481842,55,1,46.2128334,5,3,1,531,Loyal Customers
481844,351,1,187.6238674,1,3,3,133,Others
481849,170,1,138.2227301,3,3,2,332,Others
481857,41,1,85.44821361,5,3,2,532,Loyal Customers
481862,14,1,100.9452251,5,3,2,532,Loyal Customers
481884,360,1,82.44069668,1,3,2,132,Others
481899,358,1,447.6168312,1,3,5,135,Big Spenders
481908,148,1,162.4851246,3,3,3,333,Others
481926,198,2,521.6410624,3,5,5,355,Frequent Buyers
481929,87,1,64.99039981,4,3,1,431,Loyal Customers
481958,324,1,133.9255262,1,3,2,132,Others
481968,257,1,170.2007752,2,3,3,233,Others
481998,68,1,384.637741,5,3,5,535,Loyal Customers
481999,149,1,369.769646,3,3,5,335,Big Spenders
482004,165,1,62.05972692,3,3,1,331,Others
482005,44,1,97.141716,5,3,2,532,Loyal Customers
482006,255,1,45.06832257,2,3,1,231,Others
482007,38,1,134.1370839,5,3,2,532,Loyal Customers
482015,69,1,340.7587739,5,3,5,535,Loyal Customers
482027,344,1,431.7785809,1,3,5,135,Big Spenders
482037,127,1,355.6881908,4,3,5,435,Loyal Customers
482038,343,1,37.85328072,1,3,1,131,Others
482061,268,1,252.2926291,2,3,4,234,Big Spenders
482066,364,1,270.7157306,1,3,4,134,Big Spenders
482105,113,1,175.0760438,4,3,3,433,Loyal Customers
482116,362,1,178.4037753,1,3,3,133,Others
482120,304,1,198.0591739,1,3,3,133,Others
482123,260,1,263.2540249,2,3,4,234,Big Spenders
482149,30,1,95.3669366,5,3,2,532,Loyal Customers
482154,293,1,45.40972797,1,3,1,131,Others
482156,63,1,131.9171674,5,3,2,532,Loyal Customers
482190,123,1,138.6577129,4,3,2,432,Loyal Customers
482191,67,1,287.6417239,5,3,4,534,Loyal Customers
482196,167,1,376.2299917,3,3,5,335,Big Spenders
482203,300,1,439.8107905,1,3,5,135,Big Spenders
482210,293,1,27.28006795,1,3,1,131,Others
482216,295,1,113.1728585,1,3,2,132,Others
482230,177,1,468.899668,3,3,5,335,Big Spenders
482237,122,2,306.51304583,4,5,4,454,Champions
482243,82,2,140.21576113999998,4,5,2,452,Loyal Customers
482253,189,1,35.75559575,3,3,1,331,Others
482256,315,1,442.9895434,1,3,5,135,Big Spenders
482262,132,1,43.57576676,4,3,1,431,Loyal Customers
482265,338,1,247.1548702,1,3,4,134,Big Spenders
482266,160,1,369.0418438,3,3,5,335,Big Spenders
482275,325,1,425.4488247,1,3,5,135,Big Spenders
482285,159,1,46.67427545,3,3,1,331,Others
482286,38,1,100.5534822,5,3,2,532,Loyal Customers
482288,185,1,175.5652087,3,3,3,333,Others
482294,111,2,371.2920071,4,5,5,455,Champions
482308,232,1,72.07848504,2,3,1,231,Others
482315,7,1,171.1400626,5,3,3,533,Loyal Customers
482328,298,1,333.5210189,1,3,4,134,Big Spenders
482331,11,1,78.38939661,5,3,2,532,Loyal Customers
482360,195,1,115.8045995,3,3,2,332,Others
482363,34,1,56.45740512,5,3,1,531,Loyal Customers
482365,73,1,68.89599438,4,3,1,431,Loyal Customers
482369,334,1,233.1732784,1,3,4,134,Big Spenders
482371,102,1,475.6808614,4,3,5,435,Loyal Customers
482381,302,1,101.4291024,1,3,2,132,Others
482389,206,1,50.93899241,3,3,1,331,Others
482396,24,1,80.75417746,5,3,2,532,Loyal Customers
482399,362,1,66.9493515,1,3,1,131,Others
482404,2,1,241.3950007,5,3,4,534,Loyal Customers
482427,124,1,143.4088462,4,3,3,433,Loyal Customers
482438,168,1,319.3759298,3,3,4,334,Big Spenders
482439,12,1,65.09625769,5,3,1,531,Loyal Customers
482453,233,1,81.70474204,2,3,2,232,Others
482465,41,1,44.7763534,5,3,1,531,Loyal Customers
482481,334,1,34.09758737,1,3,1,131,Others
482485,334,1,346.9711482,1,3,5,135,Big Spenders
482489,14,1,81.46625632,5,3,2,532,Loyal Customers
482506,278,1,416.0417388,2,3,5,235,Big Spenders
482518,161,1,200.7306327,3,3,3,333,Others
482533,281,1,351.0536741,2,3,5,235,Big Spenders
482544,255,1,345.0434195,2,3,5,235,Big Spenders
482572,32,1,169.1548017,5,3,3,533,Loyal Customers
482576,110,1,46.16725103,4,3,1,431,Loyal Customers
482579,288,1,74.38399138,2,3,1,231,Others
482588,147,2,217.92833982,3,5,3,353,Frequent Buyers
482609,206,1,27.12102624,3,3,1,331,Others
482633,29,2,429.74015632,5,5,5,555,Champions
482656,183,1,197.7529573,3,3,3,333,Others
482665,122,1,138.7852925,4,3,2,432,Loyal Customers
482671,287,1,146.8200517,2,3,3,233,Others
482673,13,1,133.8497061,5,3,2,532,Loyal Customers
482674,293,1,26.37019491,1,3,1,131,Others
482685,207,1,13.34765142,3,3,1,331,Others
482706,253,1,165.4427337,2,3,3,233,Others
482709,159,1,48.21725702,3,3,1,331,Others
482711,179,1,242.1937526,3,3,4,334,Big Spenders
482715,42,1,191.4509678,5,3,3,533,Loyal Customers
482723,195,1,253.4314221,3,3,4,334,Big Spenders
482728,154,1,118.0383542,3,3,2,332,Others
482750,198,1,61.99820043,3,3,1,331,Others
482757,264,1,200.5171277,2,3,3,233,Others
482768,67,1,132.4523147,5,3,2,532,Loyal Customers
482779,227,1,160.3252032,2,3,3,233,Others
482793,150,1,424.3750283,3,3,5,335,Big Spenders
482794,324,1,65.89192073,1,3,1,131,Others
482800,19,1,320.0794983,5,3,4,534,Loyal Customers
482833,9,1,200.6495726,5,3,3,533,Loyal Customers
482838,129,1,50.33616512,4,3,1,431,Loyal Customers
482840,365,1,230.9032852,1,3,4,134,Big Spenders
482851,117,2,96.32338274,4,5,2,452,Loyal Customers
482882,45,1,19.81328745,5,3,1,531,Loyal Customers
482912,15,1,281.2759146,5,3,4,534,Loyal Customers
482926,203,1,308.3747968,3,3,4,334,Big Spenders
482928,32,2,189.03130238,5,5,3,553,Loyal Customers
482929,237,1,477.9614549,2,3,5,235,Big Spenders
482938,222,1,72.47563554,2,3,1,231,Others
482958,250,1,426.6329131,2,3,5,235,Big Spenders
482967,53,2,435.70972007,5,5,5,555,Champions
483055,313,1,71.85818171,1,3,1,131,Others
483066,42,1,268.3819574,5,3,4,534,Loyal Customers
483076,356,1,121.4004685,1,3,2,132,Others
483079,293,1,174.3536468,1,3,3,133,Others
483087,90,1,151.0978484,4,3,3,433,Loyal Customers
483093,99,1,322.3833267,4,3,4,434,Loyal Customers
483095,59,1,270.5410398,5,3,4,534,Loyal Customers
483100,226,1,21.75420592,2,3,1,231,Others
483102,115,1,394.4402658,4,3,5,435,Loyal Customers
483125,255,1,63.62775745,2,3,1,231,Others
483139,213,1,290.8518648,3,3,4,334,Big Spenders
483149,143,1,56.18009849,3,3,1,331,Others
483168,286,1,421.169372,2,3,5,235,Big Spenders
483184,208,1,108.462505,3,3,2,332,Others
483188,12,1,160.8657609,5,3,3,533,Loyal Customers
483196,314,1,203.3004304,1,3,3,133,Others
483201,286,1,72.63668925,2,3,1,231,Others
483239,111,1,32.04756077,4,3,1,431,Loyal Customers
483241,354,1,282.9317042,1,3,4,134,Big Spenders
483260,205,1,147.5754703,3,3,3,333,Others
483269,136,1,256.5570434,4,3,4,434,Loyal Customers
483285,289,1,196.3789775,2,3,3,233,Others
483294,265,1,248.6460184,2,3,4,234,Big Spenders
483332,10,1,221.3369382,5,3,3,533,Loyal Customers
483346,267,1,270.9784486,2,3,4,234,Big Spenders
483348,96,1,285.3196245,4,3,4,434,Loyal Customers
483356,296,1,369.1351773,1,3,5,135,Big Spenders
483376,144,1,237.7754947,3,3,4,334,Big Spenders
483377,243,1,136.9651348,2,3,2,232,Others
483385,282,1,86.02270994,2,3,2,232,Others
483390,255,1,397.4556591,2,3,5,235,Big Spenders
483400,289,1,164.6384623,2,3,3,233,Others
483405,65,1,443.4470537,5,3,5,535,Loyal Customers
483406,184,1,485.6235129,3,3,5,335,Big Spenders
483423,46,2,136.90399406,5,5,2,552,Loyal Customers
483429,69,1,446.2160272,5,3,5,535,Loyal Customers
483439,15,1,185.8184217,5,3,3,533,Loyal Customers
483443,31,1,60.65289029,5,3,1,531,Loyal Customers
483449,196,2,480.17785602,3,5,5,355,Frequent Buyers
483451,100,1,109.6576078,4,3,2,432,Loyal Customers
483456,104,1,274.7626157,4,3,4,434,Loyal Customers
483466,282,1,106.6041088,2,3,2,232,Others
483478,16,1,178.1433605,5,3,3,533,Loyal Customers
483484,305,1,455.9502088,1,3,5,135,Big Spenders
483490,154,1,365.8961276,3,3,5,335,Big Spenders
483543,344,1,147.7650112,1,3,3,133,Others
483547,206,1,192.5281131,3,3,3,333,Others
483549,262,1,97.79703983,2,3,2,232,Others
483556,67,1,223.2808684,5,3,3,533,Loyal Customers
483557,283,1,77.55963483,2,3,2,232,Others
483559,99,1,52.45750568,4,3,1,431,Loyal Customers
483564,7,1,85.45120086,5,3,2,532,Loyal Customers
483567,323,1,194.8160698,1,3,3,133,Others
483571,58,1,316.6581157,5,3,4,534,Loyal Customers
483581,57,1,118.066224,5,3,2,532,Loyal Customers
483594,99,1,220.8883445,4,3,3,433,Loyal Customers
483597,214,2,420.89702117,3,5,5,355,Frequent Buyers
483602,322,1,228.3460507,1,3,4,134,Big Spenders
483615,54,1,401.9032278,5,3,5,535,Loyal Customers
483621,124,1,31.30396854,4,3,1,431,Loyal Customers
483623,68,1,384.686735,5,3,5,535,Loyal Customers
483636,29,1,184.2250451,5,3,3,533,Loyal Customers
483638,347,1,123.0650844,1,3,2,132,Others
483666,213,1,285.1792912,3,3,4,334,Big Spenders
483690,226,1,64.7827286,2,3,1,231,Others
483692,65,1,132.2991036,5,3,2,532,Loyal Customers
483693,65,1,46.98350844,5,3,1,531,Loyal Customers
483695,156,1,261.6504934,3,3,4,334,Big Spenders
483701,355,1,252.3182917,1,3,4,134,Big Spenders
483704,273,1,271.5031437,2,3,4,234,Big Spenders
483712,102,1,65.98074357,4,3,1,431,Loyal Customers
483730,247,1,72.47190341,2,3,1,231,Others
483735,352,1,241.9734616,1,3,4,134,Big Spenders
483751,247,1,56.48237842,2,3,1,231,Others
483771,5,1,341.9774871,5,3,5,535,Loyal Customers
483784,32,1,369.2766445,5,3,5,535,Loyal Customers
483795,227,1,95.9133376,2,3,2,232,Others
483805,28,1,47.38721772,5,3,1,531,Loyal Customers
483834,103,1,44.71034824,4,3,1,431,Loyal Customers
483876,346,1,389.0714422,1,3,5,135,Big Spenders
483879,153,1,230.3033554,3,3,4,334,Big Spenders
483894,221,1,79.62385745,2,3,2,232,Others
483899,290,1,76.83873123,1,3,2,132,Others
483901,52,1,159.8770398,5,3,3,533,Loyal Customers
483902,171,1,79.44682703,3,3,2,332,Others
483935,90,1,305.2601705,4,3,4,434,Loyal Customers
483939,171,1,141.0769901,3,3,3,333,Others
483946,323,1,342.1732975,1,3,5,135,Big Spenders
483957,357,1,115.658577,1,3,2,132,Others
483966,21,1,13.50727092,5,3,1,531,Loyal Customers
483998,36,1,61.3448329,5,3,1,531,Loyal Customers
484000,234,1,123.4287677,2,3,2,232,Others
484006,338,1,97.13547714,1,3,2,132,Others
484025,39,1,261.6157781,5,3,4,534,Loyal Customers
484028,31,1,110.7861442,5,3,2,532,Loyal Customers
484032,234,1,468.471605,2,3,5,235,Big Spenders
484047,260,1,46.59815315,2,3,1,231,Others
484055,207,1,87.37403928,3,3,2,332,Others
484064,268,1,169.614052,2,3,3,233,Others
484080,355,1,68.67791629,1,3,1,131,Others
484106,23,1,18.1460105,5,3,1,531,Loyal Customers
484119,164,1,433.9111077,3,3,5,335,Big Spenders
484125,363,1,83.41797666,1,3,2,132,Others
484136,314,1,75.32797739,1,3,1,131,Others
484189,82,1,203.0626842,4,3,3,433,Loyal Customers
484208,113,1,88.9845051,4,3,2,432,Loyal Customers
484211,163,1,379.9106732,3,3,5,335,Big Spenders
484218,129,1,85.22825162,4,3,2,432,Loyal Customers
484226,39,1,290.4759628,5,3,4,534,Loyal Customers
484234,76,1,257.9566263,4,3,4,434,Loyal Customers
484241,51,1,44.26390205,5,3,1,531,Loyal Customers
484258,64,1,285.5039211,5,3,4,534,Loyal Customers
484267,226,1,136.225584,2,3,2,232,Others
484270,339,1,435.6798376,1,3,5,135,Big Spenders
484271,79,1,119.9858047,4,3,2,432,Loyal Customers
484279,92,1,87.66819297,4,3,2,432,Loyal Customers
484307,178,1,78.49769315,3,3,2,332,Others
484311,36,1,76.44385811,5,3,2,532,Loyal Customers
484316,134,1,113.6241181,4,3,2,432,Loyal Customers
484321,169,1,467.1341004,3,3,5,335,Big Spenders
484323,15,1,422.3459353,5,3,5,535,Loyal Customers
484344,122,1,394.2796053,4,3,5,435,Loyal Customers
484378,171,1,177.8511652,3,3,3,333,Others
484387,39,1,212.3526977,5,3,3,533,Loyal Customers
484393,232,1,26.57658108,2,3,1,231,Others
484394,184,1,372.4363691,3,3,5,335,Big Spenders
484424,25,1,37.46523298,5,3,1,531,Loyal Customers
484425,316,1,162.6895654,1,3,3,133,Others
484429,242,1,354.1355281,2,3,5,235,Big Spenders
484434,144,1,417.6221464,3,3,5,335,Big Spenders
484441,147,1,254.4554588,3,3,4,334,Big Spenders
484445,90,1,61.38305759,4,3,1,431,Loyal Customers
484446,154,1,105.7209413,3,3,2,332,Others
484464,31,1,68.2003529,5,3,1,531,Loyal Customers
484471,175,1,12.35624653,3,3,1,331,Others
484488,346,1,327.3584215,1,3,4,134,Big Spenders
484499,33,1,265.7627237,5,3,4,534,Loyal Customers
484508,184,1,255.2246458,3,3,4,334,Big Spenders
484527,91,2,351.17792910000003,4,5,5,455,Champions
484532,148,1,137.9108944,3,3,2,332,Others
484541,81,1,457.2884103,4,3,5,435,Loyal Customers
484574,99,1,85.47738221,4,3,2,432,Loyal Customers
484577,359,1,150.0670064,1,3,3,133,Others
484580,144,1,70.26743222,3,3,1,331,Others
484596,73,1,69.30417366,4,3,1,431,Loyal Customers
484658,277,1,60.07199046,2,3,1,231,Others
484661,192,1,11.88071142,3,3,1,331,Others
484691,163,1,110.6615035,3,3,2,332,Others
484698,91,1,224.7606434,4,3,3,433,Loyal Customers
484706,253,1,10.54263559,2,3,1,231,Others
484714,281,1,332.494988,2,3,4,234,Big Spenders
484723,234,1,9.678135641,2,3,1,231,Others
484741,122,1,113.693473,4,3,2,432,Loyal Customers
484756,98,1,397.5799799,4,3,5,435,Loyal Customers
484762,173,1,286.3881865,3,3,4,334,Big Spenders
484777,156,1,68.17087487,3,3,1,331,Others
484779,248,2,143.11289727000002,2,5,3,253,Frequent Buyers
484785,255,1,480.0566915,2,3,5,235,Big Spenders
484787,42,1,408.3611834,5,3,5,535,Loyal Customers
484801,127,1,242.0246298,4,3,4,434,Loyal Customers
484810,315,1,81.52076805,1,3,2,132,Others
484825,150,1,66.84156406,3,3,1,331,Others
484844,311,1,73.18182356,1,3,1,131,Others
484848,354,1,93.73645278,1,3,2,132,Others
484900,148,1,40.21285513,3,3,1,331,Others
484911,42,1,155.2135612,5,3,3,533,Loyal Customers
484915,255,1,221.2187247,2,3,3,233,Others
484917,186,1,80.62738076,3,3,2,332,Others
484943,303,1,59.42975253,1,3,1,131,Others
484951,85,1,360.236772,4,3,5,435,Loyal Customers
484991,56,1,409.5278709,5,3,5,535,Loyal Customers
485020,282,1,256.1972982,2,3,4,234,Big Spenders
485034,317,1,329.3560756,1,3,4,134,Big Spenders
485037,317,1,378.7715514,1,3,5,135,Big Spenders
485060,298,1,196.3401796,1,3,3,133,Others
485072,197,1,229.031064,3,3,4,334,Big Spenders
485080,110,1,78.59385549,4,3,2,432,Loyal Customers
485091,349,1,13.7859721,1,3,1,131,Others
485108,346,1,146.7607922,1,3,3,133,Others
485150,234,1,266.1388325,2,3,4,234,Big Spenders
485156,93,1,376.9720572,4,3,5,435,Loyal Customers
485189,127,1,283.3740687,4,3,4,434,Loyal Customers
485209,271,1,324.6988429,2,3,4,234,Big Spenders
485230,69,1,228.3281092,5,3,4,534,Loyal Customers
485234,244,1,36.22388024,2,3,1,231,Others
485246,328,1,61.32862847,1,3,1,131,Others
485254,140,1,134.8017389,4,3,2,432,Loyal Customers
485260,336,1,226.5155758,1,3,4,134,Big Spenders
485262,308,1,125.8677781,1,3,2,132,Others
485263,67,1,244.6077609,5,3,4,534,Loyal Customers
485294,177,1,369.4021324,3,3,5,335,Big Spenders
485313,111,1,264.5584457,4,3,4,434,Loyal Customers
485329,174,1,364.4002977,3,3,5,335,Big Spenders
485342,142,1,52.77262506,4,3,1,431,Loyal Customers
485359,292,1,129.6588568,1,3,2,132,Others
485362,52,1,126.7420382,5,3,2,532,Loyal Customers
485365,203,1,248.3016927,3,3,4,334,Big Spenders
485366,146,1,116.5087373,3,3,2,332,Others
485368,51,1,61.03652724,5,3,1,531,Loyal Customers
485370,165,1,155.0693002,3,3,3,333,Others
485382,267,1,309.6842365,2,3,4,234,Big Spenders
485395,151,1,45.32467567,3,3,1,331,Others
485396,351,1,343.0254284,1,3,5,135,Big Spenders
485397,96,1,69.46926774,4,3,1,431,Loyal Customers
485401,35,1,10.68539875,5,3,1,531,Loyal Customers
485411,293,1,367.3522757,1,3,5,135,Big Spenders
485412,256,1,256.3880761,2,3,4,234,Big Spenders
485428,136,1,403.5086337,4,3,5,435,Loyal Customers
485452,154,1,85.14131502,3,3,2,332,Others
485456,347,1,36.30761003,1,3,1,131,Others
485460,282,2,404.97895570000003,2,5,5,255,Frequent Buyers
485475,291,1,431.2085709,1,3,5,135,Big Spenders
485478,132,1,68.31530152,4,3,1,431,Loyal Customers
485485,210,2,582.346728,3,5,5,355,Frequent Buyers
485487,109,1,230.2461722,4,3,4,434,Loyal Customers
485495,297,1,31.94499519,1,3,1,131,Others
485497,60,2,113.50592824,5,5,2,552,Loyal Customers
485499,102,1,21.8517465,4,3,1,431,Loyal Customers
485502,270,1,147.8629865,2,3,3,233,Others
485523,199,1,20.94223659,3,3,1,331,Others
485528,348,1,108.9514899,1,3,2,132,Others
485530,175,1,95.35804758,3,3,2,332,Others
485540,192,1,189.5959175,3,3,3,333,Others
485544,279,1,295.1605973,2,3,4,234,Big Spenders
485551,132,1,34.19531354,4,3,1,431,Loyal Customers
485561,188,1,347.2803429,3,3,5,335,Big Spenders
485573,213,1,372.0973484,3,3,5,335,Big Spenders
485602,65,2,96.53557992,5,5,2,552,Loyal Customers
485629,90,1,27.93334865,4,3,1,431,Loyal Customers
485641,328,1,174.0016653,1,3,3,133,Others
485644,108,1,358.7208081,4,3,5,435,Loyal Customers
485652,178,1,79.24340021,3,3,2,332,Others
485654,36,1,163.6983848,5,3,3,533,Loyal Customers
485658,217,1,241.5476853,2,3,4,234,Big Spenders
485667,291,1,179.6982526,1,3,3,133,Others
485678,91,1,389.0369549,4,3,5,435,Loyal Customers
485695,293,1,89.02766008,1,3,2,132,Others
485707,177,1,166.3391561,3,3,3,333,Others
485711,121,1,117.0488856,4,3,2,432,Loyal Customers
485719,116,1,210.1739623,4,3,3,433,Loyal Customers
485722,178,1,86.4988014,3,3,2,332,Others
485731,32,1,153.7082138,5,3,3,533,Loyal Customers
485737,347,1,240.6664462,1,3,4,134,Big Spenders
485740,237,1,138.9533597,2,3,2,232,Others
485761,14,1,271.5417901,5,3,4,534,Loyal Customers
485764,31,1,240.0938619,5,3,4,534,Loyal Customers
485783,347,1,133.6781401,1,3,2,132,Others
485787,92,1,35.75477823,4,3,1,431,Loyal Customers
485795,279,1,337.9549242,2,3,4,234,Big Spenders
485804,281,1,33.29330542,2,3,1,231,Others
485805,56,1,146.9206188,5,3,3,533,Loyal Customers
485851,259,1,248.4047777,2,3,4,234,Big Spenders
485855,253,1,462.8276756,2,3,5,235,Big Spenders
485861,224,1,104.5919752,2,3,2,232,Others
485866,46,2,264.41009792,5,5,4,554,Champions
485888,321,1,59.8891366,1,3,1,131,Others
485913,192,1,132.5338837,3,3,2,332,Others
485943,298,1,265.0012327,1,3,4,134,Big Spenders
485944,250,1,321.0397296,2,3,4,234,Big Spenders
485946,192,1,347.77986,3,3,5,335,Big Spenders
485952,103,1,38.3279425,4,3,1,431,Loyal Customers
485966,161,1,45.8636232,3,3,1,331,Others
485999,133,1,284.7555284,4,3,4,434,Loyal Customers
486000,222,1,137.7411881,2,3,2,232,Others
486003,137,1,322.2318276,4,3,4,434,Loyal Customers
486004,89,1,162.6018855,4,3,3,433,Loyal Customers
486009,111,1,125.0405644,4,3,2,432,Loyal Customers
486012,240,1,34.88246982,2,3,1,231,Others
486043,215,1,66.26072618,3,3,1,331,Others
486053,331,1,276.4987067,1,3,4,134,Big Spenders
